sentence,words
"Retrocedió lo más silenciosamente que pudo. A la izquierda había una puerta entreabierta. Era su única esperanza. Se deslizó, conteniendo la respiración y tratando de no hacer ruido. Para su alivio, entró en la habitación sin que lo notaran. Pasaron por delante de él y Harry se apoyó contra la pared, respirando profundamente, mientras escuchaba los pasos que se alejaban. Habían estado cerca, muy cerca. Transcurrieron unos pocos segundos antes de que se fijara en la habitación que lo había ocultado.",notaran
—Veo la Piedra... se la presento a mi maestro... pero ¿dónde está?,presento
"—Malas noticias, Vernon —dijo—. La señora Figg se ha fracturado una pierna. No puede cuidarlo. —Volvió la cabeza en dirección a Harry.",Malas
"—Harry, relájate, Hermione tiene razón, la Piedra está segura mientras Dumbledore esté aquí. De todos modos, nunca hemos tenido pruebas de que Snape encontrara la forma de burlar a Fluffy. Casi le arrancó la pierna una vez, no va a intentarlo de nuevo. Y Neville jugará al quidditch en el equipo de Inglaterra antes de que Hagrid traicione a Dumbledore.",relájate
"Ron eligió una verde, la observó con cuidado y mordió un pedacito.",eligió
"Pasaron entre varios grupos de alumnos que corrían en distintas direcciones. Mientras se abrían camino entre un tumulto de confundidos Hufflepuffs, Harry súbitamente se aferró al brazo de Ron.",distintas
"—No debería enfadarme —dijo con pesar—, pero a lo mejor no ha funcionado. Quise convertirlo en un cerdo, pero supongo que ya se parece mucho a un cerdo y no había mucho por hacer.",enfadarme
"Dudley se escapó de allí y corrió a esconderse junto a su madre, que estaba agazapada detrás de tío Vernon.",agazapada
—¿Y qué? —interrumpió bruscamente la señora Dursley,bruscamente
"—Descubrimos algo sobre él —dijo a Hagrid—. Trató de pasar ante ese perro de tres cabezas, en Halloween. Y el perro lo mordió. Nosotros pensamos que trataba de robar lo que ese perro está guardando.",Descubrimos
"Para Jessica, a quien le gustan las historias,",Jessica
"—Bueno, no os ofendáis, pero ninguno de vosotros es muy bueno en ajedrez...",ofendáis
Subieron por unos escalones de piedra y se reunieron ante la gran puerta de roble.,roble
"—Sí... —dijo Dumbledore, con aire soñador—. Es curiosa la forma en que funciona la mente de la gente, ¿no es cierto? El profesor Snape no podía soportar estar en deuda con tu padre... Creo que se esforzó tanto para protegerte este año porque sentía que así estaría en paz con él. Así podría seguir odiando la memoria de tu padre, en paz...",soñador
"Harry se estaba sirviendo una patata con su piel, cuando el profesor Quirrell llegó rápidamente al comedor; con el turbante torcido y cara de terror. Todos lo contemplaron mientras se acercaba al profesor Dumbledore, se apoyaba sobre la mesa y jadeaba:",patata
—Bueno... sí... es normal. ¿Cuántos perros con tres cabezas has visto? Entonces le dije que Fluffy era buenísimo si uno sabía calmarlo: tocando música se dormía en seguida...,perros
"Harry trató de retroceder, pero sus piernas no le respondían.",retroceder
"—¡Date prisa, chico! —exclamó tío Vernon desde la cocina—. ¿Qué estás haciendo, comprobando si hay cartas-bomba? —Se rió de su propio chiste.",comprobando
"—No seas estúpido —dijo con ira tía Petunia—. Estoy tiñendo de gris algunas cosas viejas de Dudley. Cuando termine, quedará igual que los de los demás.",tiñendo
—Lo lamento —dijo rápidamente Harry.,lamento
"Puso la varita de Harry en su caja y la envolvió en papel de embalar, todavía murmurando: «Curioso... muy curioso».",Curioso
"—Creo que se ha desmayado —dijo Ron a Harry. Miró más de cerca a la rata—. No, no puedo creerlo, ya se ha vuelto a dormir.",desmayado
Se quitó su grueso abrigo negro y se lo entregó a Harry,quitó
"Lo que Harry más temía era no poder encontrar la habitación del espejo. Aquella noche, con Ron también cubierto por la capa, tuvieron que andar con más lentitud. Trataron de repetir el camino de Harry desde la biblioteca, vagando por oscuros pasillos durante casi una hora.",lentitud
—Buenos días —dijo Hagrid a un gnomo desocupado—. Hemos venido a sacar algún dinero de la caja de seguridad del señor Harry Potter.,desocupado
"—Muy pronto descubrirás que algunas familias de magos son mucho mejores que otras, Potter. No querrás hacerte amigo de los de la clase indebida. Yo puedo ayudarte en eso.",descubrirás
"—Un poquito. Bueno, eso es algo. —Ronan suspiró. Torció la cabeza y miró hacia el cielo—. Esta noche, Marte está brillante.",Torció
"Y de pronto, sus armarios se vaciaron, sus equipajes estuvieron listos, el sapo de Neville apareció en un rincón del cuarto de baño... Todos los alumnos recibieron notas en las que los prevenían para que no utilizaran la magia durante las vacaciones («Siempre espero que se olviden de darnos esas notas», dijo con tristeza Fred Weasley). Hagrid estaba allí para llevarlos en los botes que cruzaban el lago. Subieron al expreso de Hogwarts, charlando y riendo, mientras el paisaje campestre se volvía más verde y menos agreste. Comieron las grageas de todos los sabores, pasaron a toda velocidad por las ciudades de los muggles, se quitaron la ropa de magos y se pusieron camisas y abrigos... Y bajaron en el andén nueve y tres cuartos de la estación King's Cross.",armarios
"—¿Dónde lo has conseguido, Hagrid? —preguntó Ron, agachándose ante la chimenea para ver de cerca el huevo— Debe de haberte costado una fortuna.",haberte
—¿Conocías ya a Malfoy?,Conocías
"—¡Alumnos nuevos! —dijo el Fraile Gordo, sonriendo a todos—. Estáis esperando la selección, ¿no?",Alumnos
"El señor Dursley se quedó petrificado. El temor lo invadió. Se volvió hacia los que murmuraban, como si quisiera decirles algo, pero se contuvo.",murmuraban
Guiñó un ojo.,Guiñó
"—¡No me dejéis! —dijo Neville, tambaléandose—. No quiero quedarme aquí solo. El Barón Sanguinario ya ha pasado dos veces.",dejéis
"—Gorgonas galopantes, ahora me acuerdo —dijo Hagrid, golpeándose la frente con tanta fuerza como para derribar un caballo. De otro bolsillo sacó una lechuza (una lechuza de verdad, viva y con las plumas algo erizadas), una gran pluma y un rollo de pergamino. Con la lengua entre los dientes, escribió una nota que Harry pudo leer al revés.",Gorgonas
—Once y media —murmuró finalmente Ron—. Mejor nos vamos ya.,Once
"—Muy bien —dijo, devolviéndosela a Hagrid—. Voy a hacer que alguien los acompañe abajo, a las dos cámaras. ¡Griphook!",devolviéndosela
"Harry se puso de pie de un salto, cogió a Quirrell de un brazo y lo apretó con fuerza. Quirrell gritó y trató de empujar a Harry. El dolor de cabeza de éste aumentaba y el muchacho no podía ver, solamente podía oír los terribles gemidos de Quirrell y los aullidos de Voldemort: ¡MÁTALO! ¡MÁTALO!, y otras voces, tal vez sólo en su cabeza, gritando: «¡Harry! ¡Harry!».",MÁTALO
"Fred y George llevaban jerséis azules, uno con una gran letra F y el otro con la G.",jerséis
Dumbledore sonrió ante la expresión de desconcierto que se veía en el rostro de Harry.,desconcierto
—Se está haciendo tarde y tenemos muchas cosas que hacer mañana —dijo Hagrid en voz alta—. Tenemos que ir a la ciudad y conseguirte los libros y todo lo demás.,conseguirte
"Harry la recogió y la miró fijamente, con el corazón vibrando como una gigantesca banda elástica. Nadie, nunca, en toda su vida, le había escrito a él. ¿Quién podía ser? No tenía amigos ni otros parientes. Ni siquiera era socio de la biblioteca, así que nunca había recibido notas que le reclamaran la devolución de libros. Sin embargo, allí estaba, una carta dirigida a él de una manera tan clara que no había equivocación posible.",socio
Pero yo soy el Sombrero Seleccionador de Hogwarts,Seleccionador
"—Oh, cállate —dijo Hermione, pero estuvo de acuerdo en ir a vigilar a Snape.",cállate
"Hermione abrió la boca, tal vez para decir a Ron cómo utilizar la Maldición de los Demonios, pero Harry susurró que se callara y les hizo señas para que avanzaran.",callara
"—Charlie está en Rumania, estudiando dragones, y Bill está en África, ocupándose de asuntos para Gringotts —explicó Ron—. ¿Te enteraste de lo que pasó en Gringotts? Salió en El Profeta, pero no creo que las casas de los muggles lo reciban: trataron de robar en una cámara de alta seguridad.",estudiando
"No dijo nada más sobre el tema, y subieron a acostarse. Mientras la señora Dursley estaba en el cuarto de baño, el señor Dursley se acercó lentamente hasta la ventana del dormitorio y escudriñó el jardín delantero. El gato todavía estaba allí. Miraba con atención hacia Privet Drive, como si estuviera esperando algo.",acostarse
"—Sí, claro, pero yo me refería a algo inusual que esté un poco más cerca de nosotros —dijo Hagrid—. Entonces ¿no has visto nada extraño?",inusual
"Por otra parte, había tenido un problema terrible cuando lo encontraron en el techo de la cocina del colegio. El grupo de Dudley lo perseguía como de costumbre cuando, tanto para sorpresa de Harry como de los demás, se encontró sentado en la chimenea. Los Dursley recibieron una carta amenazadora de la directora del colegio, diciéndoles que Harry andaba trepando por los techos del colegio. Pero lo único que trataba de hacer (como le gritó a tío Vernon a través de la puerta cerrada de la alacena) fue saltar los grandes cubos que estaban detrás de la puerta de la cocina. Harry suponía que el viento lo había levantado en medio de su salto.",directora
"Se ha hablado mucho de la Piedra Filosofal a través de los siglos, pero la única Piedra que existe actualmente pertenece al señor Nicolás Flamel, el notable alquimista y amante de la ópera. El señor Flamel, que cumplió seiscientos sesenta y cinco años el año pasado, lleva una vida tranquila en Devon con su esposa Perenela (de seiscientos cincuenta y ocho años).",alquimista
"El tren arrancó de la estación. Harry deseaba ver a Hagrid hasta que se perdiera de vista. Se levantó del asiento y apretó la nariz contra la ventanilla, pero parpadeó y Hagrid ya no estaba.",perdiera
"La mañana del domingo, tío Vernon estaba sentado ante la mesa del desayuno, con aspecto de cansado y casi enfermo, pero feliz.",domingo
"A partir del segundo libro, Harry Potter y la cámara secreta, el éxito de sus historias creció de manera exponencial, alcanzando con sus obras los puestos más altos de las listas de ventas en prácticamente todo el mundo.",exponencial
"—Se está retrasando, tal vez se ha acobardado —susurró Ron.",retrasando
"Mientras miraba a Dudley con sus nuevos pantalones, tío Vernon dijo con voz ronca que aquél era el momento de mayor orgullo de su vida. Tía Petunia estalló en lágrimas y dijo que no podía creer que aquél fuera su pequeño Dudley, tan apuesto y crecido. Harry no se atrevía a hablar. Creyó que se le iban a romper las costillas del esfuerzo que hacía por no reírse.",apuesto
—Pareces Hermione.,Pareces
"—¡Entonces mátalo, idiota, y termina de una vez! —exclamó Voldemort.",mátalo
"Al atardecer, con el sol muy bajo en el cielo, Harry y Hagrid emprendieron su camino otra vez por el callejón Diagon, a través de la pared, y de nuevo por el Caldero Chorreante, ya vacío. Harry no habló mientras salían a la calle y ni siquiera notó la cantidad de gente que se quedaba con la boca abierta al verlos en el metro, cargados con una serie de paquetes de formas raras y con la lechuza dormida en el regazo de Harry. Subieron por la escalera mecánica y entraron en la estación de Paddington. Harry acababa de darse cuenta de dónde estaban cuando Hagrid le golpeó el hombro.",emprendieron
"Cada uno terminó la canción en tiempos diferentes. Al final, sólo los gemelos Weasley seguían cantando, con la melodía de una lenta marcha fúnebre. Dumbledore los dirigió hasta las últimas palabras, con su varita y, cuando terminaron, fue uno de los que aplaudió con más entusiasmo.",fúnebre
"EN años venideros, Harry nunca pudo recordar cómo se las había arreglado para hacer sus exámenes, cuando una parte de él esperaba que Voldemort entrara por la puerta en cualquier momento. Sin embargo, los días pasaban y no había dudas de que Fluffy seguía bien y con vida, detrás de la puerta cerrada.",venideros
"Media hora más tarde, Harry, que no podía creer en su suerte, estaba sentado en la parte de atrás del coche de los Dursley, junto con Piers y Dudley, camino del zoológico por primera vez en su vida. A sus tíos no se les había ocurrido una idea mejor, pero antes de salir tío Vernon se llevó aparte a Harry.",Media
